Age,Annual_Income,Monthly_Spend,Loyalty_Score,Days_Since_Last_Purchase,Purchase_Frequency,Gender,Preferred_Category,KMeans_Cluster,Agg_Cluster,Cluster_Label
49.018223827501615,96897.79005163518,649.7101111682707,4,8,11,M,Electronics,0,1,Budget Browsers
61.059277969472404,113808.87180084304,1058.8092794825818,5,25,13,M,Home,0,1,Budget Browsers
59.33161766570445,89439.50169044499,874.0797393905303,5,19,11,M,Sports,0,1,Budget Browsers
61.939610112065196,138025.76668311178,1015.7880232255013,5,5,12,M,Electronics,0,1,Budget Browsers
60.31334915126254,110005.17662295492,966.1960727548869,5,11,13,M,Sports,0,1,Budget Browsers
77.64240111928716,109767.49197153463,790.0265704335005,4,15,12,M,Electronics,0,1,Budget Browsers
52.89808012598947,101802.63208717706,934.349458868901,5,8,14,F,Beauty,0,1,Budget Browsers
53.752024359985455,113879.76709647448,621.314782290257,5,19,16,F,Sports,0,1,Budget Browsers
53.014875788601884,130627.45661669086,990.4871250857091,5,23,17,M,Home,0,1,Budget Browsers
53.55618304671796,88321.74460722749,944.7237698985789,5,27,14,M,Fashion,0,1,Budget Browsers
52.90090298154786,93547.08777311858,995.7990252964654,4,8,14,F,Electronics,0,1,Budget Browsers
67.51213224886041,102406.84928058338,1058.7177487630724,5,26,11,M,Sports,0,1,Budget Browsers
69.36403398391884,76353.22691316964,955.1429760314567,5,27,8,M,Fashion,0,1,Budget Browsers
53.43402965000419,89518.55350696255,922.2134129697414,5,19,15,M,Electronics,0,1,Budget Browsers
51.34115541516617,98094.47816138352,767.8397495008062,4,18,11,F,Home,0,1,Budget Browsers
61.77132445109123,131859.7295178182,793.1668854526424,4,10,8,F,Fashion,0,1,Budget Browsers
53.58221564575223,116564.03322504813,1078.0101930265996,5,29,12,F,Electronics,0,1,Budget Browsers
63.063454542044084,114839.74778418861,1115.4503108558968,5,7,15,F,Electronics,0,1,Budget Browsers
59.623384166810396,131272.4490541993,864.2834345531919,5,28,11,F,Electronics,0,1,Budget Browsers
45.874047080022144,106565.70529001509,906.9004120879911,4,9,19,F,Home,0,1,Budget Browsers
70.38004161064049,119761.62124822225,764.307843750935,5,1,15,F,Home,0,1,Budget Browsers
72.36702138476417,107419.4561766876,1075.9135267901167,5,19,15,M,Home,0,1,Budget Browsers
53.09769047612491,116634.05873499071,999.8125235537668,5,5,10,F,Beauty,0,1,Budget Browsers
54.898387520512124,95431.03355971044,1191.1826154695623,4,19,16,F,Sports,0,1,Budget Browsers
60.675654319896196,106643.0209453424,843.2988151472674,5,15,8,M,Electronics,0,1,Budget Browsers
63.26835418138264,145568.7034024985,934.7168883788358,4,16,9,M,Home,0,1,Budget Browsers
74.08163631013079,133155.3850560398,996.9734306588656,4,23,13,F,Fashion,0,1,Budget Browsers
56.5844221800476,134134.93711477926,867.6498543678551,5,7,19,F,Home,0,1,Budget Browsers
51.613622043692374,140903.26804515545,769.055836431945,4,26,17,F,Home,0,1,Budget Browsers
46.965446175883784,112216.43977403594,1032.2111293385356,5,12,9,M,Fashion,0,1,Budget Browsers
52.15255968046465,114932.89268513989,1008.1703043818372,4,8,13,F,Sports,0,1,Budget Browsers
57.734984217009625,94558.70261414125,762.5588849154412,4,5,8,F,Electronics,0,1,Budget Browsers
72.3564629081423,102098.17859932376,1103.3164201658244,5,10,18,F,Home,0,1,Budget Browsers
53.85910960771063,125394.27874427853,1075.5298063794905,5,28,8,F,Electronics,0,1,Budget Browsers
57.86861683141798,106513.84310797502,911.9396793564055,4,5,17,F,Electronics,0,1,Budget Browsers
67.50714618758467,98745.26837871471,983.108665667386,5,17,18,F,Electronics,0,1,Budget Browsers
78.21545940698897,110013.19897141494,770.7445394615613,5,26,16,Other,Fashion,0,1,Budget Browsers
53.753049816637436,125030.16872322786,904.5047218746123,5,5,15,M,Fashion,0,1,Budget Browsers
54.084484459854224,73903.62959666146,577.1424683086229,5,22,10,M,Electronics,0,1,Budget Browsers
66.35328701655257,52595.47617156905,1031.4683468254402,5,15,10,F,Home,0,1,Budget Browsers
63.45513191701049,96236.57876271041,665.7760166337212,4,13,8,F,Fashion,0,1,Budget Browsers
72.77365860588827,79482.18935214603,1125.5129742643499,5,28,10,F,Electronics,0,1,Budget Browsers
62.67142548260771,97296.49505881724,850.4819859050325,5,1,19,F,Fashion,0,1,Budget Browsers
55.12566327370352,106305.49202956322,868.2499527103234,4,11,19,M,Beauty,0,1,Budget Browsers
62.725238645538475,98668.78977442466,805.8399140873241,5,23,19,F,Home,0,1,Budget Browsers
66.86962864466327,146311.68836176864,856.7941689116885,5,1,18,F,Beauty,0,1,Budget Browsers
64.56385744957892,118168.619115058,1112.7797017722055,5,11,8,M,Home,0,1,Budget Browsers
62.05819224885838,117511.8589902707,526.8287015197382,5,18,15,M,Fashion,0,1,Budget Browsers
66.53339751671324,125555.17860108505,1091.5448079132282,5,18,8,F,Electronics,0,1,Budget Browsers
67.35436472356538,81529.17205548077,950.7035221652562,4,21,12,M,Fashion,0,1,Budget Browsers
69.05727192830022,135977.79468550673,718.9467528214177,4,26,16,F,Beauty,0,1,Budget Browsers
63.18967910071714,108105.89283661351,738.7031410426143,4,16,14,M,Sports,0,1,Budget Browsers
56.66305535746517,126762.01543103032,1151.4589540812303,5,13,11,F,Fashion,0,1,Budget Browsers
59.17370949146658,83203.56917399612,758.1739680085904,4,7,18,F,Electronics,0,1,Budget Browsers
67.65207173206686,71156.03084959839,726.9974234106061,5,1,16,F,Electronics,0,1,Budget Browsers
51.46451463210211,130447.24145062572,1070.5971813547094,5,26,16,M,Fashion,0,1,Budget Browsers
60.94938647098321,119410.23815243792,950.7829314428872,5,16,9,F,Home,0,1,Budget Browsers
54.85328950138111,87448.71114106225,759.3111635195402,4,1,17,M,Electronics,0,1,Budget Browsers
58.22995858347854,88258.42296813264,932.4937463106928,4,17,17,M,Sports,0,1,Budget Browsers
59.528792544159224,80264.7026783168,1065.1232097633908,5,2,19,F,Sports,0,1,Budget Browsers
58.37149238524919,151066.8238313991,1059.20564473097,4,17,13,F,Beauty,0,1,Budget Browsers
47.12115087216065,87484.48163380328,979.8009298232914,5,6,11,M,Beauty,0,1,Budget Browsers
63.97002852821777,125959.79814020958,954.2491591870524,4,14,15,M,Home,0,1,Budget Browsers
63.1638734491286,101784.53810627539,1164.178218730106,4,18,19,M,Home,0,1,Budget Browsers
75.30603778644368,125079.68577705858,899.9529491082338,5,6,18,F,Home,0,1,Budget Browsers
55.53777412037599,96397.14994714518,722.7188811868798,5,10,14,F,Home,0,1,Budget Browsers
59.75320262131151,105930.17734819265,967.421086924846,4,24,14,F,Home,0,1,Budget Browsers
59.995069469686044,111022.97938489303,1212.907057430567,4,18,18,F,Sports,0,1,Budget Browsers
70.6196262381078,84945.31360546319,747.7860760221222,4,27,17,M,Beauty,0,1,Budget Browsers
57.23763574090438,128520.60863550314,845.7805849959021,5,9,16,M,Beauty,0,1,Budget Browsers
60.232172206162716,97169.66083821037,962.4669057152179,5,8,12,M,Sports,0,1,Budget Browsers
62.863172077732315,104285.00211649954,891.9142726491391,4,28,13,M,Electronics,0,1,Budget Browsers
59.49287298525086,85141.2656347872,752.6544629434028,4,10,8,M,Electronics,0,1,Budget Browsers
54.42853108359577,45941.65853011724,1068.2786784345706,5,17,13,Other,Fashion,0,1,Budget Browsers
59.55271994318646,105224.30593499578,1248.006108302589,4,23,9,M,Home,0,1,Budget Browsers
66.58905399887817,170315.3855403229,929.4197188535861,5,29,13,F,Beauty,0,1,Budget Browsers
49.78787760471152,129615.10719745059,764.3897565396,5,26,16,M,Fashion,0,1,Budget Browsers
59.06375739317501,109518.49050664014,667.6559212419787,5,6,15,Other,Home,0,1,Budget Browsers
52.399033480486615,103427.72926979332,938.6963971831772,5,14,16,F,Home,0,1,Budget Browsers
67.56037303139874,110561.64732030116,1065.5816014974387,5,22,17,F,Electronics,0,1,Budget Browsers
45.8145047617298,123677.97787938025,971.2751619743073,5,22,15,M,Home,0,1,Budget Browsers
53.52862522182729,80479.67961727887,899.639423862172,4,6,10,F,Beauty,0,1,Budget Browsers
61.01769500051617,137858.0423667218,811.609252231604,5,26,15,F,Electronics,0,1,Budget Browsers
70.52419223387473,127884.5328860311,736.1754550922865,5,7,13,M,Home,0,1,Budget Browsers
57.4739979114161,127954.64314269836,1025.2126989487324,4,12,13,M,Home,0,1,Budget Browsers
53.55840378645441,120961.89347024319,1037.0657432078378,5,3,13,M,Electronics,0,1,Budget Browsers
73.04925655552472,110490.41644234974,668.14053199639,4,14,10,F,Electronics,0,1,Budget Browsers
46.415888796670046,126821.5308991705,1138.4758467271026,5,22,17,F,Sports,0,1,Budget Browsers
40.409552347039345,124795.35334353446,986.1106831341002,4,19,8,F,Fashion,0,1,Budget Browsers
61.52011560042666,101148.9822264744,1109.939196771869,4,23,19,M,Electronics,0,1,Budget Browsers
53.98356620517911,95659.95567757747,698.6808377272328,5,16,11,M,Electronics,0,1,Budget Browsers
49.8301374629543,112546.40738154967,695.1263766876841,5,7,17,F,Home,0,1,Budget Browsers
63.66685157839483,148725.50378737968,877.6546035349055,5,8,19,M,Home,0,1,Budget Browsers
59.95040571016959,79022.32310865248,975.4176640342791,5,18,13,F,Home,0,1,Budget Browsers
53.487370954106176,73311.86835618899,1169.4541234390445,4,25,18,F,Electronics,0,1,Budget Browsers
47.75756481063284,114119.02103091292,1005.9118370722697,4,13,19,M,Sports,0,1,Budget Browsers
64.97965862624116,111272.19254640045,863.597808478195,4,21,17,F,Fashion,0,1,Budget Browsers
63.20160942366929,114333.54160926021,746.0446188501162,5,9,9,M,Fashion,0,1,Budget Browsers
57.20659308976494,116098.82994771251,1084.5000859078725,4,10,14,F,Fashion,0,1,Budget Browsers
72.77309596838133,104419.94363412987,755.2941861373928,5,21,14,M,Fashion,0,1,Budget Browsers
49.43932186939078,147246.58596505204,1144.2702832158482,5,23,18,F,Sports,0,1,Budget Browsers
45.795798632602086,69977.40053808711,857.3423025590236,4,27,11,M,Sports,0,1,Budget Browsers
52.464735440950044,89287.57438049385,1138.5873108926776,5,9,11,M,Fashion,0,1,Budget Browsers
57.63531186915602,107418.63099627382,1001.8396935088917,4,15,8,F,Sports,0,1,Budget Browsers
59.94671559458153,68920.27972114581,879.4506765836312,5,20,9,M,Beauty,0,1,Budget Browsers
56.07011153714936,105603.63988919822,822.090544226081,4,2,16,F,Sports,0,1,Budget Browsers
60.816443172114376,151536.75414320047,848.863818398088,5,25,17,M,Electronics,0,1,Budget Browsers
47.98768460647645,110522.16220739904,964.2475038562857,4,13,15,F,Home,0,1,Budget Browsers
69.55011683258607,115767.52264296709,911.5734744326575,4,2,15,M,Fashion,0,1,Budget Browsers
57.34279057285945,78495.88087068549,810.9282887896942,5,19,16,F,Beauty,0,1,Budget Browsers
66.93836665270501,94590.96479901306,875.1552884523552,5,26,14,M,Electronics,0,1,Budget Browsers
60.74180277102163,100620.09049190157,911.7865544578725,4,2,16,M,Home,0,1,Budget Browsers
61.65402575323027,102057.12258109415,580.6898858377782,5,3,17,M,Fashion,0,1,Budget Browsers
62.558138241857634,142041.09487509422,968.7252172183048,5,6,19,F,Fashion,0,1,Budget Browsers
61.58166848013852,123942.27651812811,753.041816292479,5,3,9,M,Home,0,1,Budget Browsers
63.14178207894035,82213.5510765742,727.0001395191382,4,10,13,F,Sports,0,1,Budget Browsers
59.57216935761176,122455.54371241963,630.9161253198165,5,27,18,M,Sports,0,1,Budget Browsers
63.672030060708096,138503.72596303167,696.6828745331566,5,6,13,F,Fashion,0,1,Budget Browsers
57.282114445702184,149513.51716420933,793.6468563554264,4,23,10,M,Home,0,1,Budget Browsers
69.52093772359578,84622.64520430329,1192.9888706289853,5,16,15,M,Fashion,0,1,Budget Browsers
52.58886158352584,89728.56221974155,821.1180486157194,4,17,18,F,Electronics,0,1,Budget Browsers
72.40752346328652,78560.55352713459,926.6625159402047,5,19,11,F,Home,0,1,Budget Browsers
57.67873639484525,104149.50352232547,960.0722079759493,5,3,19,F,Home,0,1,Budget Browsers
46.55379918305562,121658.95936115837,919.6597779323773,5,18,17,M,Home,0,1,Budget Browsers
59.02483531928631,134683.36291472754,888.3834808911009,4,7,13,M,Beauty,0,1,Budget Browsers
52.55158674020095,108101.22440893693,720.7059354601133,4,9,16,M,Home,0,1,Budget Browsers
64.7251483919098,102003.8119186289,1117.6391322418817,4,20,9,F,Electronics,0,1,Budget Browsers
52.779008165580876,113793.94980621852,1171.0794965456828,4,12,9,F,Electronics,0,1,Budget Browsers
54.43053253428176,89121.42745924942,647.6011958815972,5,5,14,F,Home,0,1,Budget Browsers
42.88367415243575,162238.46804236935,746.3957113670431,5,3,9,M,Fashion,0,1,Budget Browsers
54.381549446007384,69808.47432204854,858.0284486434491,4,11,9,M,Electronics,0,1,Budget Browsers
38.60896538696835,114618.51447239312,755.3193307634713,5,25,11,M,Fashion,0,1,Budget Browsers
45.32877741211421,160590.155480741,975.8948330183798,5,4,16,M,Home,0,1,Budget Browsers
64.08331724915438,110169.99611399995,790.7591696390081,4,5,15,M,Fashion,0,1,Budget Browsers
64.28640126920666,105249.02412496264,1224.7584101709904,5,1,9,F,Beauty,0,1,Budget Browsers
61.40366049427972,101063.86442973932,1078.5822891515395,5,27,15,F,Home,0,1,Budget Browsers
50.264190854966294,105490.20795593981,931.8861045948322,4,28,11,F,Fashion,0,1,Budget Browsers
57.618309150864164,144321.21186691325,1054.0479394979598,5,29,9,M,Beauty,0,1,Budget Browsers
57.97117968727545,54703.45221676233,1065.8850636535963,5,18,18,M,Home,0,1,Budget Browsers
48.73308248645966,148335.84253240813,815.4078767912636,5,12,17,F,Home,0,1,Budget Browsers
70.0271864141372,74401.07118874637,777.5674133187053,4,13,14,M,Home,0,1,Budget Browsers
65.01889832460537,103333.69176913964,911.7214594454471,4,9,13,Other,Electronics,0,1,Budget Browsers
56.23228660936269,99268.88949253346,1029.2454186746916,5,2,17,F,Home,0,1,Budget Browsers
58.215086711956246,124713.831744268,920.8590597980126,5,5,12,M,Fashion,0,1,Budget Browsers
59.66706246358042,70046.89120290632,663.4505276713504,5,13,18,F,Sports,0,1,Budget Browsers
41.666121052605675,121554.31665204857,779.5763334073737,4,16,8,M,Beauty,0,1,Budget Browsers
56.02258093983522,160607.7405821713,888.9040704608433,4,16,9,F,Home,0,1,Budget Browsers
52.544126016017614,75920.64988517974,888.6501593511255,4,24,15,F,Fashion,0,1,Budget Browsers
49.98703992084067,114742.6541902599,1195.8813265184713,5,3,8,M,Electronics,0,1,Budget Browsers
55.75119765691236,93450.44555508478,692.1018086401502,5,22,10,M,Fashion,0,1,Budget Browsers
72.38149221479618,120647.1801548259,975.8383862753813,5,4,9,F,Fashion,0,1,Budget Browsers
63.12674289013608,110478.6944353938,1123.3669662492434,5,11,12,F,Fashion,0,1,Budget Browsers
53.430568081737626,93962.82727389227,1240.7174618134195,5,23,11,M,Home,0,1,Budget Browsers
62.58066225084927,122196.80712177684,839.3403865224058,4,26,14,F,Electronics,0,1,Budget Browsers
69.19484349268802,155108.70274466858,973.71441790803,5,14,12,M,Sports,0,1,Budget Browsers
65.39706946330215,105227.40520681754,985.464053579797,5,29,15,M,Electronics,0,1,Budget Browsers
58.47704295936139,127993.94855370454,929.3222597329936,5,3,11,M,Sports,0,1,Budget Browsers
52.82450577835541,77668.1760532209,885.1732198141041,4,16,19,M,Sports,0,1,Budget Browsers
63.58578650890872,86089.09057954978,965.3963084250069,5,22,13,M,Home,0,1,Budget Browsers
65.16154576022186,147102.9007133991,1002.3104235093947,4,28,9,M,Fashion,0,1,Budget Browsers
63.081374413455755,118890.3337196415,918.926685549295,4,10,8,M,Home,0,1,Budget Browsers
66.39642172255468,102173.54923692114,866.6287654832602,4,9,8,M,Fashion,0,1,Budget Browsers
53.718118307515454,109982.28513558385,1207.0293293579336,4,11,15,F,Fashion,0,1,Budget Browsers
68.5391525250746,78739.80665075706,798.7598971814172,5,16,11,F,Home,0,1,Budget Browsers
59.5807968375392,125112.88315888417,839.5386016402454,5,10,12,M,Fashion,0,1,Budget Browsers
74.60208698100212,132058.32655808522,1198.73299533071,4,17,18,M,Home,0,1,Budget Browsers
52.486497455283455,98697.74167917299,775.1908042725215,4,19,15,M,Fashion,0,1,Budget Browsers
71.887710425322,98248.94630601247,817.4827075595192,4,2,19,M,Fashion,0,1,Budget Browsers
59.58328626770118,116646.95574130121,877.9461864853726,5,24,14,M,Electronics,0,1,Budget Browsers
52.78865597108441,99082.00659898511,1026.1101723194324,5,23,15,M,Electronics,0,1,Budget Browsers
54.12891332756543,108346.68463435445,931.170376102997,4,2,15,M,Fashion,0,1,Budget Browsers
55.43722153444544,162493.04472916288,706.1061979271606,5,6,13,F,Electronics,0,1,Budget Browsers
61.39332757121533,103824.35748135009,820.1747155309216,5,19,17,M,Electronics,0,1,Budget Browsers
62.182683904284,101041.49619946945,808.8968350181683,4,8,9,Other,Beauty,0,1,Budget Browsers
53.41039996849137,93811.45485912102,888.4168432165432,4,26,13,F,Electronics,0,1,Budget Browsers
57.805163261912135,128604.79928749842,963.8765487944744,5,29,8,F,Home,0,1,Budget Browsers
75.13816286889491,105469.39566954742,962.7308633831958,5,3,8,M,Fashion,0,1,Budget Browsers
71.82034536080569,93765.67404196435,633.5982368927397,5,26,18,M,Sports,0,1,Budget Browsers
61.49058935739226,143032.6008068253,1059.5911481341284,4,14,10,M,Fashion,0,1,Budget Browsers
58.3040278253456,145490.07511284092,937.8853268994935,4,25,10,F,Fashion,0,1,Budget Browsers
58.96025061374609,94989.41085653237,1107.6798071390858,4,16,18,M,Home,0,1,Budget Browsers
62.908143781843336,63336.501215984594,966.6297490936008,5,1,12,F,Fashion,0,1,Budget Browsers
49.81765947841276,135187.84224592306,1065.1984436603643,5,21,8,Other,Home,0,1,Budget Browsers
55.94098770061324,92884.2543559999,969.981796717519,4,3,17,M,Electronics,0,1,Budget Browsers
44.651327408979284,129765.63997906921,1101.9338634304122,5,22,13,F,Sports,0,1,Budget Browsers
61.19378498084223,60747.404557204114,978.3375954026668,4,26,14,M,Fashion,0,1,Budget Browsers
63.17756751762193,132314.93345748272,885.3127130335644,5,18,17,M,Fashion,0,1,Budget Browsers
54.13450830160501,79720.70176798047,1240.8652080670322,4,9,19,M,Beauty,0,1,Budget Browsers
48.19387469598127,110356.82669591086,986.061663150662,5,23,10,F,Beauty,0,1,Budget Browsers
46.28500095832144,86151.51451508388,708.5543375192497,4,21,11,M,Fashion,0,1,Budget Browsers
59.795614548479776,99824.09217683048,706.7538573804693,4,25,17,M,Beauty,0,1,Budget Browsers
66.37678642089723,127157.96142391753,943.907322321278,4,1,18,F,Electronics,0,1,Budget Browsers
71.47142153166295,112647.36132788086,921.8281796652361,4,21,17,F,Beauty,0,1,Budget Browsers
54.32892589704848,124610.32451181211,807.8816152487526,4,27,19,M,Beauty,0,1,Budget Browsers
66.62944666745037,159411.01461288714,921.147404941809,5,10,17,F,Electronics,0,1,Budget Browsers
57.691932243994344,70893.95970722372,1138.2940392065393,4,27,17,F,Electronics,0,1,Budget Browsers
56.61898160047344,150430.3143742156,1004.3103711825448,4,6,17,M,Fashion,0,1,Budget Browsers
65.06927949989338,112608.89843808033,728.8487235370892,4,23,10,M,Sports,0,1,Budget Browsers
63.21858302730736,87530.39879192179,883.2736759285584,4,12,8,M,Fashion,0,1,Budget Browsers
45.388862744126,76742.15935652526,779.2550278721159,4,4,15,F,Fashion,0,1,Budget Browsers
69.81232279780717,105271.99023057416,841.8450125387159,5,28,17,F,Electronics,0,1,Budget Browsers
69.04073083317961,133041.25279811147,837.9576501555536,4,13,17,F,Fashion,0,1,Budget Browsers
52.99549838792377,106811.27199056164,828.3531626093992,4,17,9,F,Home,0,1,Budget Browsers
61.16642826749927,147778.8732561837,711.7296942039908,4,27,8,M,Sports,0,1,Budget Browsers
61.95224149026191,73720.60774871103,880.8517977722715,5,8,15,M,Home,0,1,Budget Browsers
60.08539012659126,109697.77630384863,815.9088544729035,5,26,14,M,Beauty,0,1,Budget Browsers
53.59755876923664,78690.16388967203,460.5826964996598,4,20,14,F,Home,0,1,Budget Browsers
52.627013056495585,119090.7970656242,1207.9458036752494,4,3,11,F,Electronics,0,1,Budget Browsers
57.79556743206844,132172.1847524325,1063.315448132501,5,12,18,M,Fashion,0,1,Budget Browsers
67.38183215407491,99480.95515797367,843.5548912612505,5,7,16,F,Home,0,1,Budget Browsers
62.348801236755456,44894.65358432165,902.8228574610897,5,12,13,M,Sports,0,1,Budget Browsers
55.03508534331115,114973.70366991236,724.2518479023657,4,2,9,M,Sports,0,1,Budget Browsers
64.17358968518676,120918.46379333774,1154.35843167163,4,24,8,M,Electronics,0,1,Budget Browsers
35.211659034959396,120107.36887404244,1184.5933042159668,5,14,8,M,Electronics,0,1,Budget Browsers
67.19012560297682,140894.55479555385,923.5040592369787,4,22,16,M,Electronics,0,1,Budget Browsers
44.0822897697752,83223.65800877378,1053.5295966278018,5,23,11,M,Sports,0,1,Budget Browsers
55.100472468774946,127005.40263626123,926.2930168400886,5,5,12,M,Sports,0,1,Budget Browsers
49.04264084299085,139812.68781194938,699.4911841686104,5,9,10,M,Beauty,0,1,Budget Browsers
47.64254819423275,65535.31039983708,838.2264946554515,4,21,11,F,Fashion,0,1,Budget Browsers
67.28661429902816,117991.29564797443,919.7891950157936,5,11,19,M,Home,0,1,Budget Browsers
54.25839038950487,97395.50422480822,831.8178421884834,5,5,15,Other,Fashion,0,1,Budget Browsers
60.77203105384572,107961.93317245886,867.2020083847447,4,3,11,M,Fashion,0,1,Budget Browsers
57.62463536896653,118691.91208845841,886.2900663736328,5,27,16,M,Home,0,1,Budget Browsers
61.81632661778497,97819.2858971612,887.8682253201808,4,17,16,M,Electronics,0,1,Budget Browsers
58.614575128482045,93107.2980209597,907.8387735746225,5,2,13,M,Electronics,0,1,Budget Browsers
47.73606220649144,110853.81043720062,740.9092400405099,4,24,9,F,Sports,0,1,Budget Browsers
65.97013455557712,82818.85152842994,792.4475776308095,5,1,19,M,Beauty,0,1,Budget Browsers
54.0499473347095,82854.37177787037,707.3123601450046,5,7,17,Other,Fashion,0,1,Budget Browsers
45.547344810721995,126984.33207391258,1046.67233245293,5,14,18,F,Home,0,1,Budget Browsers
54.5750787122727,81280.1491210336,584.1529587239513,5,5,14,F,Fashion,0,1,Budget Browsers
70.00607832507448,126657.8125227303,1073.0385514975387,5,19,16,F,Beauty,0,1,Budget Browsers
55.210782924737124,66854.83178023508,854.6729119526068,4,28,10,M,Beauty,0,1,Budget Browsers
55.20593836545257,93060.88369160861,509.52943682590524,5,11,14,F,Beauty,0,1,Budget Browsers
55.42691959026094,139852.73507618433,845.8034157049065,5,23,12,M,Electronics,0,1,Budget Browsers
74.61398386848673,85470.86172150796,890.3723758066772,5,25,8,M,Fashion,0,1,Budget Browsers
61.055483617852424,98389.89344226531,748.410267010663,4,2,10,M,Fashion,0,1,Budget Browsers
61.44033317752856,121551.52233129741,822.7172409287635,4,8,12,F,Fashion,0,1,Budget Browsers
66.24226763225474,129584.76273206489,1129.5292798295027,5,9,14,F,Beauty,0,1,Budget Browsers
59.91031327221211,103711.5278488876,999.7390743452611,4,27,10,M,Fashion,0,1,Budget Browsers
55.927662833434376,95062.24513270897,761.3153828432851,5,3,13,F,Electronics,0,1,Budget Browsers
56.429201207320176,145559.2465424627,660.3601245606852,5,2,12,M,Fashion,0,1,Budget Browsers
57.42718992468749,153472.49159493946,850.9474023585343,5,7,8,M,Sports,0,1,Budget Browsers
57.702222107921266,134471.4512695449,867.9814830974343,4,5,17,M,Electronics,0,1,Budget Browsers
63.82103634909584,112132.95356412561,974.4298781044974,5,21,13,M,Home,0,1,Budget Browsers
58.415567086458395,89793.35695897684,819.7024931148511,5,26,15,M,Fashion,0,1,Budget Browsers
63.86112061772464,89238.88983608587,976.7249363042793,5,5,8,F,Electronics,0,1,Budget Browsers
57.35426735913134,123062.85263164394,1190.2731060090343,4,20,9,F,Fashion,0,1,Budget Browsers
58.62908152252872,120459.95552221709,1022.3251533666394,4,13,11,M,Beauty,0,1,Budget Browsers
42.014394523743135,145039.96482366073,892.7867239003841,4,21,19,F,Home,0,1,Budget Browsers
60.77190780718394,72422.99245600455,846.4990298730194,4,20,18,F,Fashion,0,1,Budget Browsers
65.98408087887722,136298.69044307296,1077.0961368678218,5,29,16,F,Electronics,0,1,Budget Browsers
34.82995697445048,85048.48431713968,805.9029831073045,4,6,17,M,Sports,0,1,Budget Browsers
74.70699763824582,100400.71820119121,906.7834063499973,5,20,15,F,Fashion,0,1,Budget Browsers
56.88328297475861,116255.00515629236,907.6796852821628,4,18,15,F,Home,0,1,Budget Browsers
66.86546253390013,159891.6872445991,824.7323710782703,5,25,11,M,Beauty,0,1,Budget Browsers
49.68075258299575,187747.96390013403,694.1301678173849,4,2,12,M,Fashion,0,1,Budget Browsers
62.90219124050056,125168.07647840458,948.4461755426503,4,25,11,F,Beauty,0,1,Budget Browsers
49.57267549461075,105420.0845319903,890.8494042216925,4,26,16,M,Electronics,0,1,Budget Browsers
53.00984831443356,123362.64121201375,975.0360704154855,5,6,9,Other,Fashion,0,1,Budget Browsers
73.31225083093429,132191.3856468459,819.959954034125,4,9,18,M,Electronics,0,1,Budget Browsers
56.474540793893226,101983.3093610702,1083.1231948219572,4,25,15,F,Beauty,0,1,Budget Browsers
59.73946298543778,154880.28389780805,768.4839328182233,4,3,9,M,Electronics,0,1,Budget Browsers
64.96054184551004,115751.76897978505,1156.8060426026839,4,1,8,F,Beauty,0,1,Budget Browsers
61.96545510378084,122443.57722728486,637.8545235257608,5,1,17,F,Sports,0,1,Budget Browsers
59.20335124114861,126648.10630136153,965.2155096835337,4,19,10,M,Home,0,1,Budget Browsers
60.919688019729804,120539.6652653614,971.3146023789935,5,5,16,F,Home,0,1,Budget Browsers
57.539049623731316,94568.67033632692,963.6590906791519,5,19,10,M,Fashion,0,1,Budget Browsers
59.60879237371974,96042.45615134924,1091.927800464024,5,12,16,M,Fashion,0,1,Budget Browsers
66.4052351680609,82496.14417570762,567.4771740968904,4,16,14,F,Home,0,1,Budget Browsers
66.84420746366388,120987.53076550565,975.4117211236222,5,25,17,M,Sports,0,1,Budget Browsers
67.49624244448304,129473.41258780286,526.0093769504883,5,25,8,M,Sports,0,1,Budget Browsers
63.10984177623348,121444.32165379715,755.1502794715188,5,19,17,M,Sports,0,1,Budget Browsers
48.85596069815613,151862.31083368842,1144.3749547351417,5,3,12,F,Sports,0,1,Budget Browsers
71.06745225840876,109860.09952927384,812.7326949911919,4,12,16,F,Fashion,0,1,Budget Browsers
48.829236855850496,126718.54138981282,723.9180053386541,4,5,19,M,Home,0,1,Budget Browsers
51.96579319984514,100322.50743813998,1210.1859507245329,5,22,16,Other,Fashion,0,1,Budget Browsers
57.48689322725606,127388.44393914443,625.247662919096,5,7,12,M,Sports,0,1,Budget Browsers
60.63009928242784,131227.5527685786,742.3035132540983,4,13,16,F,Fashion,0,1,Budget Browsers
60.57085772360219,102650.82630839545,1124.614752476944,4,25,17,F,Home,0,1,Budget Browsers
61.37536603388228,108210.01870354832,1178.6553515306598,4,15,13,F,Beauty,0,1,Budget Browsers
70.90969015246918,72053.15633297976,884.4853163564574,4,22,16,M,Sports,0,1,Budget Browsers
61.628274412111836,101074.26997983476,714.1420946210036,4,3,14,F,Electronics,0,1,Budget Browsers
56.04674691767481,132259.57908799464,1214.3765252713738,5,28,14,F,Beauty,0,1,Budget Browsers
65.71269734630685,124380.12540266415,1139.1663587623796,4,21,15,F,Home,0,1,Budget Browsers
67.51576391139713,122516.64303453024,1001.842048164335,4,20,14,M,Fashion,0,1,Budget Browsers
48.17913747890406,111244.342179524,778.139647659387,5,5,19,M,Beauty,0,1,Budget Browsers
